x,y1,y2,y3,y4,y5,y6
11:15:31,589,315,,,,
11:15:32,581,293,,,,
11:15:33,581,293,,,,
11:15:34,561,293,,,,
11:15:35,561,293,,,,
11:15:36,561,293,,,,
11:15:37,561,293,,,,
11:15:38,561,291,,,,
11:15:39,583,291,,,,
11:15:40,583,291,,,,
11:15:41,583,291,,,,
11:15:42,585,289,,,,
11:15:43,585,289,,,,
11:15:44,585,289,,,,
11:15:45,555,289,,,,
11:15:46,553,289,,,,
11:15:47,553,289,,,,
11:15:48,553,289,,,,
11:15:49,553,289,,,,
11:15:50,553,289,,,,
11:15:51,553,289,,,,
11:15:52,617,305,,,,
11:15:53,617,305,,,,
11:15:54,617,305,,,,
11:15:55,617,305,,,,
11:15:56,617,305,,,,
11:15:57,611,305,,,,
11:15:58,565,305,,,,
11:15:59,565,305,,,,
11:16:00,549,305,,,,
11:16:01,549,305,,,,
11:16:02,573,297,,,,
11:16:03,573,297,,,,
11:16:04,573,297,,,,
11:16:05,609,297,,,,
11:16:06,585,297,,,,
11:16:07,585,297,,,,
11:16:08,575,315,,,,
11:16:09,575,315,,,,
11:16:10,575,291,,,,
11:16:11,575,291,,,,
11:16:12,575,291,,,,
11:16:13,545,291,,,,
11:16:14,545,291,,,,
11:16:15,545,291,,,,
11:16:16,317,291,,,,
11:16:17,567,449,,,,
11:16:18,529,321,,,,
11:16:19,395,411,,,,
11:16:20,60,90,,,,200
11:16:21,141,225,800,600,,
11:16:22,223,431,,,,
11:16:23,1483,1213,,,,
11:16:24,1377,1213,,,400,
11:16:25,1445,1393,,,,
11:16:26,1425,1329,,,,
11:16:27,1425,1329,,,,
11:16:28,1425,1339,,,,
11:16:29,1425,1357,,,,
11:16:30,1425,1361,,,,
11:16:31,1425,1339,,,,
11:16:32,1425,1339,,,,
11:16:33,1425,1337,,,,
11:16:34,1353,1137,,,,
11:16:35,1353,1153,,,,
11:16:36,1353,1153,,,,
11:16:37,1349,1123,,,,
11:16:38,1325,1123,,,,
11:16:39,1325,1153,,,,
11:16:40,1321,1153,,,,
11:16:41,1323,1155,,,,
11:16:42,1323,1155,,,,
11:16:43,1323,1131,,,,
11:16:44,1323,1133,,,,
11:16:45,1323,1133,,,,
11:16:46,1323,1135,,,,
11:16:47,1315,1157,,,,
11:16:48,1315,1157,,,,
11:16:49,1341,1147,,,,
11:16:50,1363,1163,,,,
11:16:51,1363,1163,,,,
11:16:52,1357,1157,,,,
11:16:53,1357,1155,,,,
11:16:54,1343,1155,,,,
11:16:55,1343,1155,,,,
11:16:56,1343,1147,,,,
11:16:57,1343,1143,,,,
11:16:58,1343,1143,,,,
11:16:59,1343,1147,,,,
11:17:00,1343,1127,,,,
11:17:01,1343,1127,,,,
11:17:02,1357,1153,,,,
11:17:03,1357,1153,,,,
11:17:04,1343,1153,,,,
11:17:05,1343,1153,,,,
11:17:06,1343,1153,,,,
11:17:07,1411,1227,,,,
11:17:08,1405,1227,,,,
11:17:09,1405,1227,,,,
11:17:10,1405,1259,,,,
11:17:11,1405,1251,,,,
11:17:12,1405,1251,,,,
11:17:13,1421,1267,,,,
11:17:14,1421,1233,,,,
11:17:15,1421,1283,,,,
11:17:16,1253,1089,,,,
11:17:17,483,491,,,,
11:17:18,307,491,,,,
11:17:19,235,123,,600,,200
11:17:20,46,30,,,,
11:17:21,46,30,,,,
11:17:22,46,30,,,,
11:17:23,46,30,,,,
11:17:24,46,30,,,,
11:17:25,46,16,,,,
11:17:26,46,16,,,,
11:17:27,46,16,,,,
11:17:28,6,16,,,,
11:17:29,6,16,,,,
11:17:30,6,16,,,,
11:17:31,6,16,,,,
11:17:32,6,16,,,,
11:17:33,6,16,,,,
11:17:34,6,16,,,,
11:17:35,6,16,,,,
11:17:36,6,16,,,,
11:17:37,6,16,,,,
11:17:38,629,425,,,,
11:17:39,629,425,800,,,
11:17:40,1269,575,,,400,
11:17:41,1315,575,,,,
11:17:42,1315,575,,,,
11:17:43,1315,575,,,,
11:17:44,1315,575,,,,
11:17:45,1315,575,,,,
11:17:46,1325,575,,,,
11:17:47,1491,701,,,,
11:17:48,1365,589,,,,
11:17:49,167,337,,,,
11:17:50,333,229,,600,,
11:17:51,465,351,800,,,
11:17:52,97,60,,600,,200
11:17:53,52,60,,,,
11:17:54,52,60,,,,
11:17:55,52,60,,,,
11:17:56,52,60,,,,
11:17:57,52,60,,,,
11:17:58,52,60,,,,
11:17:59,52,60,,,,
11:18:00,52,60,,,,
11:18:01,52,60,,,,
11:18:02,52,60,,,,
11:18:03,52,60,,,,
11:18:04,52,38,,,,
11:18:05,52,38,,,,
11:18:06,52,38,,,,
11:18:07,52,38,,,,
11:18:08,52,38,,,,
11:18:09,52,38,,,,
11:18:10,52,38,,,,
11:18:11,52,38,,,,
11:18:12,8,38,,,,
11:18:13,8,38,,,,
11:18:14,8,38,,,,
11:18:15,8,38,,,,
11:18:16,8,38,,,,
11:18:17,8,38,,,,
11:18:18,8,38,,,,
11:18:19,8,8,,,,
11:18:20,8,8,,,,
11:18:21,8,8,,,,
11:18:22,8,20,,,,
11:18:23,8,20,,,,
11:18:24,8,20,,,,
11:18:25,8,20,,,,
11:18:26,16,20,,,,
11:18:27,16,20,,,,
11:18:28,16,20,,,,
11:18:29,16,20,,,,
11:18:30,16,20,,,,
11:18:31,16,20,,,,
11:18:32,16,20,,,,
11:18:33,16,20,,,,
11:18:34,16,20,,,,
11:18:35,16,20,,,,
11:18:36,16,20,,,,
11:18:37,16,20,,,,
11:18:38,16,20,,,,
11:18:39,16,20,,,,
11:18:40,16,20,,,,
11:18:41,16,20,,,,
11:18:42,16,20,,,,
11:18:43,16,20,,,,
11:18:44,16,20,,,,
11:18:45,16,20,,,,
11:18:46,16,20,,,,
11:18:47,16,20,,,,
11:18:48,16,20,,,,
11:18:49,16,20,,,,
11:18:50,16,20,,,,
11:18:51,16,20,,,,
11:18:52,16,20,,,,
11:18:53,16,20,,,,
11:18:54,16,20,,,,
11:18:55,16,20,,,,
11:18:56,16,20,,,,
11:18:57,16,20,,,,
11:18:58,16,20,,,,
11:18:59,16,20,,,,
11:19:00,16,20,,,,
11:19:01,16,20,,,,
11:19:02,16,20,,,,
11:19:03,16,20,,,,
11:19:04,16,20,,,,
11:19:05,16,20,,,,
11:19:06,16,20,,,,
11:19:07,16,20,,,,
11:19:08,16,20,,,,
11:19:09,16,20,,,,
11:19:10,16,20,,,,
11:19:11,4,20,,,,
11:19:12,4,20,,,,
11:19:13,4,20,,,,
11:19:14,4,20,,,,
11:19:15,4,20,,,,
11:19:16,4,20,,,,
11:19:17,4,20,,,,
11:19:18,4,70,,,,
11:19:19,673,181,800,,,
11:19:20,345,615,,,400,
11:19:21,361,519,,,,
11:19:22,361,519,,,,
11:19:23,361,471,,,,
11:19:24,471,491,,,,
11:19:25,471,491,,,,
11:19:26,471,495,,,,
11:19:27,471,495,,,,
11:19:28,471,481,,,,
11:19:29,485,463,,,,
11:19:30,485,489,,,,
11:19:31,485,459,,,,
11:19:32,485,459,,,,
11:19:33,485,477,,,,
11:19:34,485,459,,,,
11:19:35,485,481,,,,
11:19:36,485,477,,,,
11:19:37,457,467,,,,
11:19:38,457,451,,,,
11:19:39,457,451,,,,
11:19:40,457,451,,,,
11:19:41,459,449,,,,
11:19:42,459,445,,,,
11:19:43,451,483,,,,
11:19:44,481,471,,,,
11:19:45,481,471,,,,
11:19:46,481,471,,,,
11:19:47,481,481,,,,
11:19:48,481,481,,,,
11:19:49,459,481,,,,
11:19:50,459,449,,,,
11:19:51,459,461,,,,
11:19:52,491,491,,,,
11:19:53,461,461,,,,
11:19:54,461,461,,,,
11:19:55,461,463,,,,
11:19:56,461,479,,,,
11:19:57,461,497,,,,
11:19:58,467,469,,,,
11:19:59,497,509,,,,
11:20:00,587,509,,,,
11:20:01,601,669,,,,
11:20:02,191,369,,,,
11:20:03,233,369,,,,
11:20:04,48,72,,600,,200
11:20:05,857,541,800,,,
11:20:06,857,541,,,400,
11:20:07,435,689,,,,
11:20:08,423,653,,,,
11:20:09,443,653,,,,
11:20:10,429,655,,,,
11:20:11,433,655,,,,
11:20:12,433,655,,,,
11:20:13,433,655,,,,
11:20:14,401,683,,,,
11:20:15,429,651,,,,
11:20:16,443,663,,,,
11:20:17,419,663,,,,
11:20:18,435,663,,,,
11:20:19,411,663,,,,
11:20:20,425,663,,,,
11:20:21,429,663,,,,
11:20:22,401,663,,,,
11:20:23,401,647,,,,
11:20:24,401,651,,,,
11:20:25,427,675,,,,
11:20:26,427,651,,,,
11:20:27,419,651,,,,
11:20:28,399,651,,,,
11:20:29,401,673,,,,
11:20:30,395,653,,,,
11:20:31,419,653,,,,
11:20:32,403,653,,,,
11:20:33,403,649,,,,
11:20:34,403,649,,,,
11:20:35,399,649,,,,
11:20:36,405,675,,,,
11:20:37,405,657,,,,
11:20:38,395,661,,,,
11:20:39,417,661,,,,
11:20:40,399,677,,,,
11:20:41,389,659,,,,
11:20:42,389,659,,,,
11:20:43,389,649,,,,
11:20:44,411,649,,,,
11:20:45,407,675,,,,
11:20:46,401,673,,,,
11:20:47,399,673,,,,
11:20:48,365,673,,,,
11:20:49,987,761,,,,
11:20:50,929,547,,,,
11:20:51,263,115,,600,,
11:20:52,34,32,,,,200
11:20:53,34,32,,,,
11:20:54,34,32,,,,
11:20:55,34,32,,,,
11:20:56,34,32,,,,
11:20:57,34,32,,,,
11:20:58,34,32,,,,
11:20:59,34,32,,,,
11:21:00,34,32,,,,
11:21:01,34,32,,,,
11:21:02,10,32,,,,
11:21:03,10,32,,,,
11:21:04,10,32,,,,
11:21:05,10,32,,,,
11:21:06,10,32,,,,
11:21:07,10,32,,,,
11:21:08,10,32,,,,
11:21:09,10,32,,,,
11:21:10,10,32,,,,
11:21:11,10,32,,,,
11:21:12,10,32,,,,
11:21:13,10,6,,,,
11:21:14,10,6,,,,
11:21:15,10,6,,,,
11:21:16,10,6,,,,
11:21:17,10,6,,,,
11:21:18,10,6,,,,
11:21:19,10,6,,,,
11:21:20,10,6,,,,
11:21:21,10,6,,,,
11:21:22,10,6,,,,
11:21:23,10,6,,,,
11:21:24,10,6,,,,
11:21:25,10,6,,,,
11:21:26,10,6,,,,
11:21:27,10,6,,,,
11:21:28,10,6,,,,
11:21:29,10,6,,,,
11:21:30,10,88,,,,
11:21:31,247,201,800,,,
11:21:32,117,307,,,400,
11:21:33,295,307,,,,
11:21:34,439,495,,,,
11:21:35,439,495,,,,
11:21:36,439,495,,,,
11:21:37,439,495,,,,
11:21:38,391,495,,,,
11:21:39,391,495,,,,
11:21:40,391,495,,,,
11:21:41,413,495,,,,
11:21:42,413,495,,,,
11:21:43,385,495,,,,
11:21:44,385,495,,,,
11:21:45,385,495,,,,
11:21:46,415,495,,,,
11:21:47,415,495,,,,
11:21:48,415,495,,,,
11:21:49,415,495,,,,
11:21:50,387,495,,,,
11:21:51,387,495,,,,
11:21:52,387,495,,,,
11:21:53,387,495,,,,
11:21:54,387,495,,,,
11:21:55,387,481,,,,
11:21:56,561,527,,,,
11:21:57,561,589,,,,
11:21:58,355,471,,,,
11:21:59,381,463,,,,
11:22:00,457,319,,,,
11:22:01,469,533,,,,
11:22:02,305,221,,,,200
11:22:03,177,86,,600,,
11:22:04,66,50,,,,
11:22:05,66,50,,,,
11:22:06,66,50,,,,
11:22:07,66,50,,,,
11:22:08,66,50,,,,
11:22:09,66,50,,,,
11:22:10,66,8,,,,
11:22:11,66,8,,,,
11:22:12,66,8,,,,
11:22:13,66,8,,,,
11:22:14,66,8,,,,
11:22:15,66,8,,,,
11:22:16,66,8,,,,
11:22:17,66,8,,,,
11:22:18,66,8,,,,
11:22:19,66,8,,,,
11:22:20,66,8,,,,
11:22:21,66,8,,,,
11:22:22,66,8,,,,
11:22:23,66,8,,,,
11:22:24,66,8,,,,
11:22:25,66,8,,,,
11:22:26,66,8,,,,
11:22:27,66,8,,,,
11:22:28,66,8,,,,
11:22:29,66,8,,,,
11:22:30,66,8,,,,
11:22:31,66,8,,,,
11:22:32,66,8,,,,
11:22:33,66,8,,,,
11:22:34,66,8,,,,
11:22:35,66,8,,,,
11:22:36,66,8,,,,
11:22:37,66,8,,,,
11:22:38,66,8,,,,
11:22:39,66,8,,,,
11:22:40,66,8,,,,
11:22:41,66,8,,,,
11:22:42,66,8,,,,
11:22:43,66,8,,,,
11:22:44,66,8,,,,
11:22:45,66,8,,,,
11:22:46,66,8,,,,
11:22:47,66,8,,,,
11:22:48,66,8,,,,
11:22:49,66,8,,,,
11:22:50,66,8,,,,
11:22:51,66,8,,,,
11:22:52,66,8,,,,
11:22:53,66,8,,,,
11:22:54,66,8,,,,
11:22:55,66,8,,,,
11:22:56,66,8,,,,
11:22:57,66,8,,,,
11:22:58,0,8,,,,
11:22:59,0,8,,,,
11:23:00,0,8,,,,
11:23:01,0,8,,,,
11:23:02,0,8,,,,
11:23:03,0,8,,,,
11:23:04,0,8,,,,
11:23:05,0,8,,,,
11:23:06,0,8,,,,
11:23:07,0,8,,,,
11:23:08,0,8,,,,
11:23:09,0,8,,,,
11:23:10,0,8,,,,
11:23:11,0,8,,,,
11:23:12,0,8,,,,
11:23:13,0,8,,,,
11:23:14,0,8,,,,
11:23:15,0,8,,,,
11:23:16,0,8,,,,
11:23:17,0,8,,,,
11:23:18,0,8,,,,
11:23:19,0,8,,,,
11:23:20,0,8,,,,
11:23:21,0,8,,,,
11:23:22,0,8,,,,
11:23:23,0,8,,,,
11:23:24,0,8,,,,
11:23:25,0,8,,,,
11:23:26,0,8,,,,
11:23:27,0,8,,,,
11:23:28,0,8,,,,
11:23:29,0,8,,,,
11:23:30,0,8,,,,
11:23:31,0,8,,,,
11:23:32,0,8,,,,
11:23:33,0,8,,,,
11:23:34,0,8,,,,
11:23:35,0,8,,,,
11:23:36,0,8,,,,
11:23:37,0,8,,,,
11:23:38,0,8,,,,
11:23:39,0,8,,,,
11:23:40,0,8,,,,
11:23:41,0,8,,,,
11:23:42,0,8,,,,
11:23:43,0,8,,,,
11:23:44,0,8,,,,
11:23:45,0,8,,,,
11:23:46,0,8,,,,
11:23:47,0,8,,,,
11:23:48,0,8,,,,
11:23:49,0,8,,,,
11:23:50,0,8,,,,
11:23:51,0,8,,,,
11:23:52,0,8,,,,
11:23:53,0,8,,,,
11:23:54,0,8,,,,
11:23:55,0,8,,,,
11:23:56,4,8,,,,
11:23:57,4,8,,,,
11:23:58,4,8,,,,
11:23:59,4,8,,,,
11:24:00,4,8,,,,
11:24:01,4,8,,,,
11:24:02,4,8,,,,
11:24:03,4,8,,,,
11:24:04,4,8,,,,
11:24:05,4,8,,,,
11:24:06,4,8,,,,
11:24:07,4,12,,,,
11:24:08,4,12,,,,
11:24:09,4,12,,,,
11:24:10,4,12,,,,
11:24:11,4,12,,,,
11:24:12,4,12,,,,
11:24:13,4,12,,,,
11:24:14,4,66,,,,
11:24:15,145,239,,,,
11:24:16,445,325,800,,400,
11:24:17,627,295,,,,
11:24:18,627,295,,,,
11:24:19,1069,447,,,,
11:24:20,1069,447,,,,
11:24:21,1069,447,,,,
11:24:22,1069,447,,,,
11:24:23,1045,447,,,,
11:24:24,1045,447,,,,
11:24:25,1045,447,,,,
11:24:26,1045,447,,,,
11:24:27,1063,447,,,,
11:24:28,1055,447,,,,
11:24:29,1055,455,,,,
11:24:30,1059,455,,,,
11:24:31,1059,455,,,,
11:24:32,1059,447,,,,
11:24:33,1039,447,,,,
11:24:34,1039,447,,,,
11:24:35,1055,447,,,,
11:24:36,1055,447,,,,
11:24:37,1055,447,,,,
11:24:38,1051,447,,,,
11:24:39,1051,433,,,,
11:24:40,1051,441,,,,
11:24:41,1043,441,,,,
11:24:42,1071,443,,,,
11:24:43,1053,443,,,,
11:24:44,1043,443,,,,
11:24:45,1043,443,,,,
11:24:46,1085,431,,,,
11:24:47,1133,729,,,,
11:24:48,973,385,,,,
11:24:49,475,643,,,,
11:24:50,58,36,,600,,200
11:24:51,58,36,,,,
11:24:52,12,36,,,,
11:24:53,749,495,800,,,
11:24:54,829,495,,,,
11:24:55,951,643,,,400,
11:24:56,927,1015,,,,
11:24:57,927,1015,,,,
11:24:58,927,1021,,,,
11:24:59,927,983,,,,
11:25:00,927,1003,,,,
11:25:01,927,1011,,,,
11:25:02,901,1011,,,,
11:25:03,901,985,,,,
11:25:04,901,1023,,,,
11:25:05,901,1009,,,,
11:25:06,901,1001,,,,
11:25:07,901,1001,,,,
11:25:08,901,1007,,,,
11:25:09,903,983,,,,
11:25:10,887,987,,,,
11:25:11,887,987,,,,
11:25:12,887,981,,,,
11:25:13,887,1011,,,,
11:25:14,887,1011,,,,
11:25:15,887,981,,,,
11:25:16,887,981,,,,
11:25:17,887,981,,,,
11:25:18,887,977,,,,
11:25:19,753,1189,,,,
11:25:20,641,1307,,,,
11:25:21,641,1269,,,,
11:25:22,809,1327,,,,
11:25:23,403,633,,,,
11:25:24,54,48,,600,,200
11:25:25,54,48,,,,
11:25:26,54,48,,,,
11:25:27,22,48,,,,
11:25:28,22,48,,,,
11:25:29,22,48,,,,
11:25:30,22,48,,,,
11:25:31,22,48,,,,
11:25:32,22,48,,,,
11:25:33,22,48,,,,
11:25:34,22,48,,,,
11:25:35,22,48,,,,
11:25:36,22,48,,,,
11:25:37,22,48,,,,
11:25:38,22,48,,,,
11:25:39,22,48,,,,
11:25:40,22,48,,,,
11:25:41,22,48,,,,
11:25:42,22,48,,,,
11:25:43,22,48,,,,
11:25:44,22,48,,,,
11:25:45,22,48,,,,
11:25:46,22,48,,,,
11:25:47,22,48,,,,
11:25:48,6,48,,,,
11:25:49,6,48,,,,
11:25:50,6,48,,,,
11:25:51,6,48,,,,
11:25:52,6,48,,,,
11:25:53,6,48,,,,
11:25:54,6,48,,,,
11:25:55,6,48,,,,
11:25:56,6,48,,,,
11:25:57,6,48,,,,
11:25:58,6,48,,,,
11:25:59,6,48,,,,
11:26:00,6,8,,,,
11:26:01,6,8,,,,
11:26:02,6,8,,,,
11:26:03,6,8,,,,
11:26:04,6,8,,,,
11:26:05,6,8,,,,
11:26:06,6,8,,,,
11:26:07,6,8,,,,
11:26:08,6,8,,,,
11:26:09,6,8,,,,
11:26:10,6,8,,,,
11:26:11,6,8,,,,
11:26:12,6,8,,,,
11:26:13,147,311,,,,
11:26:14,649,639,800,,400,
11:26:15,1217,779,,,,
11:26:16,861,825,,,,
11:26:17,861,825,,,,
11:26:18,861,825,,,,
11:26:19,847,789,,,,
11:26:20,847,789,,,,
11:26:21,847,789,,,,
11:26:22,847,789,,,,
11:26:23,863,789,,,,
11:26:24,839,789,,,,
11:26:25,839,789,,,,
11:26:26,849,799,,,,
11:26:27,849,799,,,,
11:26:28,849,799,,,,
11:26:29,849,799,,,,
11:26:30,849,799,,,,
11:26:31,849,775,,,,
11:26:32,849,775,,,,
11:26:33,849,775,,,,
11:26:34,849,775,,,,
11:26:35,849,775,,,,
11:26:36,849,775,,,,
11:26:37,849,775,,,,
11:26:38,855,775,,,,
11:26:39,849,775,,,,
11:26:40,849,775,,,,
11:26:41,849,775,,,,
11:26:42,849,775,,,,
11:26:43,849,775,,,,
11:26:44,849,775,,,,
11:26:45,849,775,,,,
11:26:46,861,775,,,,
11:26:47,861,775,,,,
11:26:48,861,777,,,,
11:26:49,741,855,,,,
11:26:50,593,925,,,,
11:26:51,743,391,,,,
11:26:52,1233,391,,,,
11:26:53,44,54,,,,200
11:26:54,44,38,,600,,
11:26:55,44,38,,,,
11:26:56,44,38,,,,
11:26:57,44,20,,,,
11:26:58,44,20,,,,
11:26:59,44,20,,,,
11:27:00,44,20,,,,
11:27:01,44,20,,,,
11:27:02,44,4,,,,
11:27:03,44,4,,,,
11:27:04,44,4,,,,
11:27:05,44,4,,,,
11:27:06,44,4,,,,
11:27:07,44,4,,,,
11:27:08,44,4,,,,
11:27:09,44,4,,,,
11:27:10,44,4,,,,
11:27:11,44,4,,,,
11:27:12,44,4,,,,
11:27:13,44,4,,,,
11:27:14,44,4,,,,
11:27:15,44,4,,,,
11:27:16,44,4,,,,
11:27:17,44,4,,,,
11:27:18,44,4,,,,
11:27:19,44,4,,,,
11:27:20,44,4,,,,
11:27:21,44,4,,,,
11:27:22,44,4,,,,
11:27:23,44,4,,,,
11:27:24,44,4,,,,
11:27:25,44,4,,,,
11:27:26,44,4,,,,
11:27:27,44,4,,,,
11:27:28,44,4,,,,
11:27:29,44,4,,,,
11:27:30,44,4,,,,
11:27:31,44,4,,,,
11:27:32,44,4,,,,
11:27:33,44,4,,,,
11:27:34,44,4,,,,
11:27:35,44,4,,,,
11:27:36,44,62,,,,
11:27:37,62,355,800,,,
11:27:38,425,469,,,400,
11:27:39,425,469,,,,
11:27:40,325,155,,,,
11:27:41,325,117,,,,
11:27:42,325,161,,,,
11:27:43,317,157,,,,
11:27:44,317,127,,,,
11:27:45,275,153,,,,
11:27:46,235,137,,,,
11:27:47,239,137,,,,
11:27:48,265,133,,,,
11:27:49,239,117,,,,
11:27:50,243,131,,,,
11:27:51,265,131,,,,
11:27:52,265,131,,,,
11:27:53,299,131,,,,
11:27:54,299,153,,,,
11:27:55,321,203,,,,
11:27:56,385,405,,,,
11:27:57,687,405,,,,
11:27:58,665,111,,,,
11:27:59,12,40,,600,,200
11:28:00,12,40,,,,
11:28:01,12,40,,,,
11:28:02,12,40,,,,
11:28:03,12,40,,,,
11:28:04,12,40,,,,
11:28:05,12,40,,,,
11:28:06,12,40,,,,
11:28:07,12,40,,,,
11:28:08,12,40,,,,
11:28:09,12,40,,,,
11:28:10,12,40,,,,
11:28:11,12,40,,,,
11:28:12,12,40,,,,
11:28:13,12,40,,,,
11:28:14,12,40,,,,
11:28:15,12,40,,,,
11:28:16,12,40,,,,
11:28:17,12,40,,,,
11:28:18,12,40,,,,
11:28:19,12,40,,,,
11:28:20,12,40,,,,
11:28:21,12,40,,,,
11:28:22,12,40,,,,
11:28:23,12,40,,,,
11:28:24,12,40,,,,
11:28:25,12,40,,,,
11:28:26,12,40,,,,
11:28:27,12,40,,,,
11:28:28,12,40,,,,
11:28:29,12,40,,,,
11:28:30,12,40,,,,
11:28:31,12,40,,,,
11:28:32,489,451,800,,,
11:28:33,489,451,,,400,
11:28:34,681,793,,,,
11:28:35,671,755,,,,
11:28:36,671,785,,,,
11:28:37,657,767,,,,
11:28:38,657,767,,,,
11:28:39,657,767,,,,
11:28:40,659,777,,,,
11:28:41,659,775,,,,
11:28:42,659,775,,,,
11:28:43,659,775,,,,
11:28:44,659,775,,,,
11:28:45,659,775,,,,
11:28:46,655,753,,,,
11:28:47,655,781,,,,
11:28:48,679,781,,,,
11:28:49,679,781,,,,
11:28:50,657,763,,,,
11:28:51,683,763,,,,
11:28:52,683,763,,,,
11:28:53,661,767,,,,
11:28:54,661,767,,,,
11:28:55,683,767,,,,
11:28:56,683,779,,,,
11:28:57,683,779,,,,
11:28:58,683,747,,,,
11:28:59,683,779,,,,
11:29:00,683,779,,,,
11:29:01,673,779,,,,
11:29:02,673,779,,,,
11:29:03,653,759,,,,
11:29:04,653,759,,,,
11:29:05,653,759,,,,
11:29:06,695,817,,,,
11:29:07,817,817,,,,
11:29:08,1467,817,,,,
11:29:09,383,817,,,,
11:29:10,60,44,,600,,200
11:29:11,60,44,,,,
11:29:12,60,44,,,,
11:29:13,60,44,,,,
11:29:14,60,44,,,,
11:29:15,60,44,,,,
11:29:16,60,44,,,,
11:29:17,60,44,,,,
11:29:18,60,44,,,,
11:29:19,60,44,,,,
11:29:20,60,44,,,,
11:29:21,60,44,,,,
11:29:22,60,44,,,,
11:29:23,60,44,,,,
11:29:24,60,44,,,,
11:29:25,60,44,,,,
11:29:26,60,44,,,,
11:29:27,60,44,,,,
11:29:28,60,44,,,,
11:29:29,60,44,,,,
11:29:30,60,44,,,,
11:29:31,2,44,,,,
11:29:32,2,44,,,,
11:29:33,2,44,,,,
11:29:34,2,44,,,,
11:29:35,2,44,,,,
11:29:36,2,44,,,,
11:29:37,8,44,,,,
11:29:38,8,44,,,,
11:29:39,8,44,,,,
11:29:40,8,44,,,,
11:29:41,8,44,,,,
11:29:42,8,44,,,,
11:29:43,189,195,800,,,
11:29:44,881,433,,,,
11:29:45,965,433,,,400,
11:29:46,743,925,,,,
11:29:47,689,867,,,,
11:29:48,689,867,,,,
11:29:49,689,867,,,,
11:29:50,689,817,,,,
11:29:51,679,817,,,,
11:29:52,679,817,,,,
11:29:53,679,817,,,,
11:29:54,679,817,,,,
11:29:55,679,817,,,,
11:29:56,679,817,,,,
11:29:57,675,817,,,,
11:29:58,663,817,,,,
11:29:59,663,817,,,,
11:30:00,661,817,,,,
11:30:01,661,807,,,,
11:30:02,661,815,,,,
11:30:03,661,815,,,,
11:30:04,547,671,,,,
11:30:05,971,947,,,,
11:30:06,971,947,,,,
11:30:07,845,885,,,,
11:30:08,365,1123,,,,
11:30:09,365,629,,,,200
11:30:10,60,38,,600,,
11:30:11,60,38,,,,
11:30:12,60,38,,,,
11:30:13,60,36,,,,
11:30:14,611,118,,,,
11:30:15,389,901,800,,400,
11:30:16,557,771,,,,
11:30:17,629,713,,,,
11:30:18,747,513,,,,
11:30:19,993,461,,,,
11:30:20,993,461,,,,
11:30:21,993,461,,,,
11:30:22,993,463,,,,
11:30:23,1005,463,,,,
11:30:24,1005,463,,,,
11:30:25,1005,463,,,,
11:30:26,1005,463,,,,
11:30:27,1005,463,,,,
11:30:28,1005,463,,,,
11:30:29,1005,463,,,,
11:30:30,1005,463,,,,
11:30:31,1007,463,,,,
11:30:32,1141,549,,,,
11:30:33,1281,613,,,,
11:30:34,1281,613,,,,
11:30:35,1281,613,,,,
11:30:36,1329,613,,,,
11:30:37,1487,815,,,,
11:30:38,295,239,,,,
11:30:39,52,239,,,,200
11:30:40,52,38,,600,,
11:30:41,52,38,,,,
11:30:42,52,38,,,,
11:30:43,52,38,,,,
11:30:44,52,38,,,,
11:30:45,52,38,,,,
11:30:46,52,38,,,,
